cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__,cv_final,jd_final
cv_db2d69c84fc86dd0610fb420ed2a9f66.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7867359,Quickly learn new technologies and adapt to challenges,Strong verbal and written communication skills in English.,0.5798759,0,35532,quickly learn new technology adapt challenge,strong verbal written communication skill english
cv_df5d256721ed7da7d23bb894e32c3b4e.txt,21264014-484f-49f9-978f-588c671c79af,0.8487126,"Familiar with Docker, Jenkins, Apache Camel, RabbitMQ, Kafka, JWT, and Apache POI. Be able to communicate directly with customers to get the requirement",Proficiency in Java frameworks such as,0.556191,0,13317,familiar docker jenkins apache camel rabbitmq kafka jwt apache poi able communicate directly customer get requirement,proficiency java framework
cv_d07524c19ebf6ea10ce3990e95358b03.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.77394676,"Project Management: Overseeing project timelines, resources, managing product backlogs, and applying SDLC methodologies (Agile, Waterfall) to ensure successful project execution",Have a good knowledge of software development process,0.58327305,1,1793,project management overseeing project timeline resource managing product backlog applying sdlc methodology agile waterfall ensure successful project execution,good knowledge software development process
cv_aa2707fcc00565649f65a66f74f84188.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.84729135,"Good capable in backend development thinking: api design, data modeling, security, etc","Basic understanding of advanced JavaScript libraries and frameworks, such as jQuery or AngularJS or Bootstrap or KendoUI is a plus",0.5538799,1,23524,good capable backend development thinking api design data modeling security etc,basic understanding advanced javascript library framework jquery angularjs bootstrap kendoui plus
cv_942fe2b9ca40db39466539c937d435bf.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.7757599,"Experienced in using Tableau to create insightful visualizations, facilitating effective data analysis and decision-making",Proficiency in Microsoft Power BI and Excel.,0.6041379,1,22458,experienced using tableau create insightful visualization facilitating effective data analysis decision making,proficiency microsoft power bi excel
cv_3459faa78ef51bedf2b989d2e1825e44.txt,31e715fb-f8a5-488e-8c08-0ea84fe95715,0.8142252,"Frontend: HTML5, CSS3, SCSS, JavaScript, ReactJS, Redux, React Router","Công nghệ: Redux, NodeJS, Asynchronous, Non Blocking IO, BigData, Full-Text Search, Single Sign On, Database Partitioning, Multi Tenancy, Apache Kafka, Redis.",0.6672415,1,35436,frontend html5 css3 scss javascript react redux react router,công nghệ redux node asynchronous non blocking io bigdata full text search single sign database partitioning multi tenancy apache kafka redis
cv_3620fdcc1476ca7280ba76645a7226db.txt,eb4d7b81-05b2-4265-bcdd-e7db1be02a7d,0.7820852,Quick learner and adaptable,Excellent teamwork and communication skills.,0.65390337,0,29465,quick learner adaptable,excellent teamwork communication skill
cv_08f1fb9d1eb37afe021c767eba42b9ab.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.845299,Able to work autonomously and in a teamwork organization,managing projects with a team size of,0.5960903,1,22311,able work autonomously teamwork organization,managing project team size
cv_b79a7db75b3b52382919be65d563b8f0.txt,6dfa221c-b72d-4cf9-bfc3-00ab546a62fc,0.8275113,Basic knowledge of,Knowledge of cryptography and blockchain is a plus.,0.5534486,0,211,basic knowledge,knowledge cryptography blockchain plus
cv_0e912d08e3fa0075cc2c8e83477a83f6.txt,81221cb7-a0f5-4b53-8bc1-1fa47927dfd2,0.8383567,"Experienced in using Entity Framework (Code First, migrations) for database operations and writing optimized SQL queries, stored procedures in SQL Server","Hands-on experience with SQL Server, database design, and writing complex queries.",0.68849796,1,50467,experienced using entity framework code first migration database operation writing optimized sql query stored procedure sql server,hand experience sql server database design writing complex query
cv_4b85a68d8c72ad44f8fb7e17e3c00f7d.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.7604337,"Retrofit, Coroutines, Firebase, Room, SharedPreferences","Có kinh nghiệm với Thread, Handler, Rxjava, Coroutines, and scheduling techniques",0.5909386,1,28991,retrofit coroutines firebase room sharedpreferences,có kinh nghiệm với thread handler rxjava coroutines scheduling technique
cv_4b501caf807dc66862172bab76f34882.txt,3873a72f-4168-458e-8b52-8e45cb6ab0c5,0.8036957,Familiar with various Machine Learning and Deep Learning models,"Familiarity with relational databases (e.g., MySQL, PostgreSQL) and NoSQL databases (e.g., MongoDB).",0.6557902,0,18455,familiar various machine learning deep learning model,familiarity relational database mysql postgresql nosql database mongodb
cv_dd516c25691f6cc632aa945b79bdd9d7.txt,83f8ea0a-b679-419d-a68b-0f7faafbe001,0.76160383,VI. Monitoring & Observability,Familiarity with KYC regulations and data security best practices.,0.55104655,0,6692,vi monitoring observability,familiarity kyc regulation data security best practice
cv_b0cc26d86c3cde80159d040d6a70cc53.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.75903594,"Database: SQL(PostgreSQL, MySQL, SQL Server)","SQL Server, MySQL, Oracle...",0.7675699,1,40946,database sql postgresql mysql sql server,sql server mysql oracle
cv_0b8f6f0adc627721a6fac517643625af.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.78174484,"In love with games like Darksouls, Hades, Megaman which have great design in gameplay, color and story line","Understand about game design knowledge including game mechanics, level design, and UI/UX.",0.597003,1,31549,love game like darksouls hades megaman great design gameplay color story line,understand game design knowledge including game mechanic level design ui ux
cv_1d1dde15bf7533b3b4fdd10343953a37.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8156643,Experienced in implementing RESTful APIs and GraphQL using Axios,Experience with RESTful APIs and third-party libraries.,0.7273193,1,20586,experienced implementing restful apis graphql using axios,experience restful apis third party library
cv_0b8f6f0adc627721a6fac517643625af.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.78174484,Have ability to draw and design characters that suitable for the game / requirement / background,Experience of game reward systems.,0.580885,0,31540,ability draw design character suitable game requirement background,experience game reward system
cv_df5d256721ed7da7d23bb894e32c3b4e.txt,21264014-484f-49f9-978f-588c671c79af,0.8487126,"Proficient in Data Structures, Java Core, and Object-Oriented Programming (OOP) Experience with Spring MVC, Spring core, Spring boot","Knowledge of Java and J2EE/Java EE (including servlets, JSP, JSF, JDBC).",0.62797564,1,13238,proficient data structure java core object oriented programming oop experience spring mvc spring core spring boot,knowledge java j2ee java ee including servlets jsp jsf jdbc
cv_260e0447d46110a213aa9d856554c7be.txt,ff1a0d1a-8839-46db-a20d-c54a4edc8016,0.7649998,"Good teamwork skills, easy to integrate",Having good English is an advantage.,0.66623956,0,30503,good teamwork skill easy integrate,good english advantage
cv_df5d256721ed7da7d23bb894e32c3b4e.txt,21264014-484f-49f9-978f-588c671c79af,0.8487126,"Extensive experience with Spring MVC, Spring Core, and Spring Boot Experience with JPA, Hibernate","Experience collaborating with business, engineering, operational, and product stakeholders, spanning business requirements, functional specifications, and test plans.",0.634798,0,13260,extensive experience spring mvc spring core spring boot experience jpa hibernate,experience collaborating business engineering operational product stakeholder spanning business requirement functional specification test plan
cv_b186a6434f1e202d55a66d0fc3294a5c.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.75304854,Presentation & client-facing skills,"Good communication, presentation and management skills",0.7419131,1,45180,presentation client facing skill,good communication presentation management skill
cv_7beff779f767be27e9095faf2fd768af.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.80161285,Time Management and Adaptability,Reseach and Learning:,0.58428866,0,51474,time management adaptability,reseach learning
cv_113b2207d509347d90bc0b42f8c2ceae.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.8315363,"Languages: Python, C/CR(basic)",Reseach and Learning:,0.5522628,0,8129,language python cr basic,reseach learning
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,"High adaptability and capability to work under pressure, ensuring the delivery of high-quality results",Strong analytical and problem-solving skills.,0.7163608,0,27381,high adaptability capability work pressure ensuring delivery high quality result,strong analytical problem solving skill
cv_4445ec63cfa70f8b5ff7e28bbc062a06.txt,e5b0e9de-62cb-45f1-9f28-672d92bf732d,0.7887544,"Read, write, and communicate at a basic level","Good self-learning, effective communication and teamwork abilities.",0.64503765,1,36446,read write communicate basic level,good self learning effective communication teamwork ability
cv_0909595e2ba45a5f88e953d31dbf1b3f.txt,707d9503-11f7-4389-9f41-1b3e4705c308,0.80437434,"Self-motivated, eager to learn, and curious about new knowledge",Strong problem-solving and analytical thinking abilities.,0.67501646,0,9430,self motivated eager learn curious new knowledge,strong problem solving analytical thinking ability
cv_4e3ad49f1bad8704ba21b877576b0de3.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.8129609,Confident and clear presentation,Willingness to accept new challenges,0.60755193,0,34973,confident clear presentation,willingness accept new challenge
cv_0272d37425b3522c4c5f4a502fd57c81.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.77263284,Reading and analyzing requirements documents,Solid understanding of various testing types and techniques are needed,0.5502689,1,14524,reading analyzing requirement document,solid understanding various testing type technique needed
cv_dc8dcf414a82d40c06f777c4d676d929.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.80913824,Ability to analyze technical details and understand how systems work,"Solid organizational skills, including multitasking and time-management",0.60404944,0,22228,ability analyze technical detail understand system work,solid organizational skill including multitasking time management
cv_11c2f8e8644f237237f7807d19f66444.txt,7bebdb63-9833-4555-afa5-200faa523075,0.8552346,"Business Analysis: Proficient in creating requirements documents (SRS, SDS, URD) and designing UML diagrams for process visualization","Good design documentation is required. Experience in creating clear, concise documentations",0.67477286,1,21279,business analysis proficient creating requirement document sr sd urd designing uml diagram process visualization,good design documentation required experience creating clear concise documentation
cv_08f1fb9d1eb37afe021c767eba42b9ab.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.845299,Able to work autonomously and in a teamwork organization,Strong skills and knowledge in software project management.,0.60730547,0,22308,able work autonomously teamwork organization,strong skill knowledge software project management
