cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__
cv_aac412bb24901c3ca5e4e75c7f4a2699.txt,37acb2ea-41b4-4784-9c38-02bea90fd789,0.7785089,"Using suitable tools for business modeling, drawing business and technical flows and diagrams, and creating mock-ups wireframes and prototypes (diagrams.net, Balsamiq, Figma, UML, BPMN, Xmind, etc.)",Conduct user testing to evaluate the effectiveness of the design and collect feedback from users.,0.56730276,0,25013
cv_361333ef562b776ce97fe87d5e4aece3.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7944276,"Proficient in Python, SQL, Excel (pivot table, regression)","Have basic knowledge in Computer Vision (CNNs, GANs, ViT).",0.58633363,0,52364
cv_11c2f8e8644f237237f7807d19f66444.txt,7bebdb63-9833-4555-afa5-200faa523075,0.8552346,Capable of managing tasks and meeting deadlines efficiently,"Good communication, presentation and management skills",0.6991848,1,21299
cv_cef234eac5b67328f729e97e7bcaea3d.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7790196,"Proficient in source code management tools: Git, GitLab","Good understanding of programming language such as C# or VB.NET, ASP.NET, MVC, NET Framework",0.55616355,0,33728
cv_6cea75520bef92e2f329be815b735f6e.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.7559042,Understanding of software development life cycle,Experience in developing web or mobile applications,0.59444535,1,31053
cv_1186bf439714d138ad0505c3f1118204.txt,3ab19875-51d3-4f0d-976f-a7d969bea3d7,0.78076506,Have basic knowledge of SQL,"Solid understanding of SQL, databases, and various data management tools.",0.7316611,1,33098
cv_1bac5402f88a4c9224801544317a823b.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.8141081,Proficient in programming language: Java,Have experience developing web applications,0.56663835,1,33007
cv_f2d85d72a2bd18969c57c27848b27be4.txt,ef15ffd8-f950-43b6-92c3-92c7555ed530,0.8177569,Knowledgeable in using Cloudinary and AWS for effective hosting and deployment,Familiarity with designing and consuming RESTful and GraphQL APIs.,0.5796037,1,6374
cv_c82513de73d520aa9859f1ee247b09c7.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.8319968,Experienced with project management tools such as Redmine and Jira,"Có kinh nghiệm với Android patterns as MVP, MVVM, Clean architecture, Android Architecture",0.571389,0,43347
cv_0708c0c0d0b8fe33986c88df66202936.txt,c904b89a-905a-473f-bcf4-91e90feee01d,0.75824237,Strong skills in debugging and optimizing source code to enhance system performance and minimize errors,"Strong expertise in ML frameworks (PyTorch, TensorFlow) and Python",0.5592895,1,36166
cv_02bfa88dc7467f6d741e0f80ceabba26.txt,81221cb7-a0f5-4b53-8bc1-1fa47927dfd2,0.813712,"Proficient in using .NET for building robust and scalable applications, with an understanding of ASP.NET Core, Entity Framework, dependency injection, and the MVC design pattern",Minimum 4 years of professional experience in .NET development.,0.6781138,1,47337
cv_7b2bc92dcfae1addc0602308f0107abf.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.7833005,Adept at eliciting and documenting business and technical requirements from stakeholders,Skills in SQL and scripting languages,0.55334306,0,44818
cv_93992d34b0d814596010063550790f29.txt,006894ff-87f1-4c86-9608-5af2b8c53a2a,0.755443,"Proficient in build tools like Jenkins and Gitlab CI to automate the code for build process. Additionally, leverage Spacelift for managing Infra deployment",Good communication and teamwork skills.,0.5735339,0,27694
cv_02bfa88dc7467f6d741e0f80ceabba26.txt,81221cb7-a0f5-4b53-8bc1-1fa47927dfd2,0.813712,"Skilled in designing and implementing RESTful APIs using .NET, with a strong understanding of HTTP methods, routing, authentication, and authorization",Minimum 4 years of professional experience in .NET development.,0.65032446,1,47344
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,Experience with build tools like Webpack and Babel to optimize and bundle frontend assets. Familiarity with task runners like Gulp or Grunt for automating repetitive tasks,"Familiarity with security best practices and authentication methods (OAuth, JWT, etc.).",0.59977967,0,21179
cv_5895ffd685b9d5695f082d044722f28b.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.8368267,"Proficient in implementing responsive design using Flexbox, Grid, and media queries",Strong experience with building responsive and cross-platform websites + Strong UI/UX experience.,0.62509155,1,19806
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,"Having experience on using project management and bug tracking tools such as Microsoft Teams, Google Sheets","Strong ability to identify, categorize, prioritize, and track issues across multiple app releases.",0.6522912,1,27285
cv_df5d256721ed7da7d23bb894e32c3b4e.txt,21264014-484f-49f9-978f-588c671c79af,0.8487126,"Proficient in Data Structures, Java Core, and Object-Oriented Programming (OOP) Experience with Spring MVC, Spring core, Spring boot",Excellent development skills required. Solid mathematics skills required. Excellent communication skills required. Intermediate English skills required.,0.5720389,1,13233
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"I have skills in UI/UX design, which involves creating user interfaces that are visually appealing, intuitive, and user-friendly. I have a strong understanding of design principles, color theory, typography, and layout composition. I am proficient in using design tools such as Adobe Illustrator and Figma to create wireframes, mockups, and prototypes. Familiar with UI/UX design principles and collaboration with design teams. Able to translate design mockups into interactive and user-friendly frontend interfaces",Strong understanding of asynchronous programming and event-driven architecture.,0.56739324,0,21158
cv_47a04be4473c5272a5de06607d50a3aa.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.8490193,"Solid foundational knowledge of backend languages like Python, Nodejs using Nestjs, JavaScript, TypeScript, along with hands-on experience working with them","Familiarity with front-end frameworks, particularly ReactJS.",0.7253537,0,6599
cv_4724177e395098b3792d585a5cb8d4ec.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.81328636,Confident in learning new languages quickly when needed,Have experience in ES specially ES8 with new technology.,0.55985177,1,21448
cv_618458947fce539dfbf347f1bf1b63e2.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.81873024,Languages: Able to read and understand English documents,"with the ability to collect, organize, and analyze data",0.6143315,0,48748
cv_361333ef562b776ce97fe87d5e4aece3.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7944276,Effective and flexible teamwork,Familiarity with Python programming.,0.5535653,0,52409
cv_aa2707fcc00565649f65a66f74f84188.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.84729135,Understand basic concept at concurrency programming,Good understanding of Object-Oriented Programming,0.6008613,1,23512
cv_f913d073140896700585bd08a29d41d3.txt,f943c0ce-8a09-4445-befa-c8856c9e1fe0,0.77095443,Automation: Basic experience with Ansible,Experience with frameworks such as Spring Boot,0.603474,0,24433
cv_3985c5aa67aa0b88d89a44fa638d1a0c.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.8164176,"Experienced with Microsoft Office tools: Word, Excel, PowerPoint","Familiarity with databases (e.g. MySQL, PostgreSQL, MongoDB...)",0.6397623,0,7257
cv_e518cbdd11df31b733d39623298cf03f.txt,b800c4ee-5106-4791-8b22-99a397a17989,0.81291085,Proficient in using Git for efficient source code management and teamwork,"Ability to be well and proactive in work, has a high sense of responsibility to complete the assigned work.",0.5563513,0,11046
cv_d9384909f138e2bf947db53a54c2fbfc.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.81240827,"Previously approached the microservices model, using Docker, MongoDB, gRPC, Ocelot","Familiarity with databases (e.g. MySQL, PostgreSQL, MongoDB...)",0.63241506,1,38965
cv_53b88ac09358b5e80d859379f1866a92.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.75673884,"Ability to prioritize, multi-task and meet deadlines","An ability to prepare and interpret flowcharts, schedules and step-by-step action plans",0.72171736,1,49603
cv_df5d256721ed7da7d23bb894e32c3b4e.txt,21264014-484f-49f9-978f-588c671c79af,0.8487126,Experience with Angular for front-end development,Experience with UI development and front-end technologies from,0.72526824,1,13334
cv_c4e8ac736156793c3fc0f8a629893f37.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.78725886,"Business process analysis & optimization. Strong documentation skills: BRD, SRS, Use Case, Sequence Diagram, BPMN","Good design documentation is required. Experience in creating clear, concise documentations",0.7046036,1,48318
cv_febc24cf7c6996b812b62a83ec513829.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.8525729,"Strong ability to work in a team environment, collaborating effectively with colleagues",Ability to work independently and collaboratively in a fast-paced environment.,0.8068232,1,27371
cv_41652166fb426971ef9d3fa55e685183.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.7676254,Monitoring & patching & troubleshooting incidents,Familiarity with REST APIs and how to build and consume them.,0.5686807,0,50845
cv_1149393d453e412f7bd45d219cdc3ead.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.7956963,Time management and project ownership,Ability to work independently and as part of a team.,0.5698365,0,2556
cv_67ccc70d9899be3178c0dd2455a68746.txt,1fc732a1-7f7a-4bf9-a158-d1f9aa041f8d,0.8420857,I have worked on projects involving Node.js and React.js,"Experience in ReactJS/React Native, Angular is a big plus",0.6548704,1,21829
cv_113b2207d509347d90bc0b42f8c2ceae.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.8315363,Teamwork: Proven experience in collaborative environments solving complex problems,Familiarity with Python programming.,0.6066644,0,8158
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"I have skills in UI/UX design, which involves creating user interfaces that are visually appealing, intuitive, and user-friendly. I have a strong understanding of design principles, color theory, typography, and layout composition. I am proficient in using design tools such as Adobe Illustrator and Figma to create wireframes, mockups, and prototypes. Familiar with UI/UX design principles and collaboration with design teams. Able to translate design mockups into interactive and user-friendly frontend interfaces",Experience with RESTful APIs and GraphQL.,0.5508078,0,21156
cv_e3cd5a23113b39b1e48b6abd3463cc4f.txt,ad898689-d5be-480f-adef-94a59c2fc8ed,0.8180047,Familiarity with IDE for iOS: Xcode,"Am hiểu stack công nghệ của iOS (UIKit, Swift UI, Resource, Network Handling, Memory Management, Multi Thread, Dependency Injection)",0.5602856,0,27009
cv_ccc4593768661d160a0d192f46b86670.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.77055144,Able to use a variety of technologies and languages,"Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, jQuery...)",0.6559484,1,32473
cv_16d1b7b6522d6362f426b0bf3e7d3b59.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.7673062,Experience working with RESTful APIs,"Knowledge of one or multiple back-end languages (e.g. Java, PHP, JS...)",0.5886482,0,41857
cv_24b58ab1f20953579570191eac3b81a4.txt,d94554e1-eedf-47f3-8bab-a03eece4e62b,0.77247953,and responsive user interfaces. in implementing user-friendly interfaces,"RESTful API, Firebase, Room DB, Retrofit,...",0.56140935,0,33783
cv_1186bf439714d138ad0505c3f1118204.txt,3ab19875-51d3-4f0d-976f-a7d969bea3d7,0.78076506,"Have knowledge of software testing life cycle, black box testing, and API testing",Be able to develop test automation frameworks,0.6653429,1,33071
cv_a8cf772c59cf323335ddca0c1c01bdd7.txt,2788c101-2048-4746-99c1-d25ada11defe,0.79838336,"Research more about Ruby and Rails, Frontend. Continue to improve myself about everything","Experience with testing frameworks (e.g., RSpec, Cucumber) and debugging tools.",0.5904412,1,25498
cv_6e82613ff30d565905649e8f0be32de8.txt,0a5e35f5-d8ab-4aef-b39c-d00134eef989,0.7954756,Communication: Effective communication with stakeholders and clients. Time Management: Prioritizing tasks to meet deadlines,"Strong delegation and time management skills, problem-solving abilities, teamwork skills.",0.7089484,1,38375
cv_cefa2daeb651a59737f7aabf653256d3.txt,9111ce0d-0b18-4fec-a456-61cc5ba2f11c,0.8552318,"Ability to install software, configure office equipment","Knowledge of computer hardware, including troubleshooting and maintenance;",0.6530453,1,28464
cv_48c65dd985dbe457acbf27f2c2dd5041.txt,56691e4b-c542-4eb9-9ffc-e7e9af083b4f,0.7959688,"PROGRAMING: Experienced in Python with data manipulation, task automation, API requests and data crawling/scraping",Experience working with ETL frameworks and databases.,0.6534231,1,32430
cv_08f1fb9d1eb37afe021c767eba42b9ab.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.845299,"Computer skills: MS Office Accounting software, HRM system, ERP","Strong communication, negotiation, planning, and problem-solving skills.",0.6123831,0,22268
cv_728cafa56447b40084ace09944c8eaa0.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8109276,"Fast learner, adaptable to new technologies and environments","Good design documentation is required. Experience in creating clear, concise documentations",0.5805123,1,8739
cv_d54cf9a66d8691a1b9e5ba860c7c993c.txt,56691e4b-c542-4eb9-9ffc-e7e9af083b4f,0.80638534,"Experience in Data warehouse, Data mart, Data lake","Technical proficiency in database design and development, data modeling, data mining techniques, and segmentation.",0.5567834,1,17586
cv_1186bf439714d138ad0505c3f1118204.txt,3ab19875-51d3-4f0d-976f-a7d969bea3d7,0.78076506,"Have knowledge of software testing life cycle, black box testing, and API testing","Experience in one or more automated testing tools/frameworks (Selenium, Appium, RestAssured)",0.62149817,1,33068
cv_3c5ed5be4227bdea3cd752ee9fab2ad5.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.75032485,"App Components, Android XML, Jetpack Compose, Storage (Room Database), Network (Retrofit), Asynchronism (Coroutines/Threads), and Design Architectures (MVVM)","Có kinh nghiệm với Thread, Handler, Rxjava, Coroutines, and scheduling techniques",0.5652267,1,48009
cv_e0ee4fae60f836b49e35a23d821ba99d.txt,5c7404cc-f255-4f30-a0f3-276afce31e6d,0.7832954,Able to read and understand English technical documents,Experience in working with web-based tooling and configurations.,0.557847,0,10686
cv_e11b0362b95d524295f76578ea1dcb61.txt,f96ee229-e0b4-4d07-8217-bbf7092acc2c,0.7800318,Development Methodologies: Experienced in Agile/Scrum environments,Experience with database design and optimization,0.64795977,0,16934
cv_e5389fbc490f1b36c464bc4f39a43df0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.85960484,"Effective in group collaboration, debugging, and delivering solutions",", contributing to group projects with an understanding of Git workflows",0.6872337,0,37903
cv_c800b197930fb9839e8fc90294a5a4b0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.82652843,"System Analysis & Design: Knowledgeable in UML, ERD, use case diagrams, sequence diagrams, and system modeling for software projects",Experience or Knowledge of Android App Development will be an advantage,0.558267,0,9154
cv_c4a814cb4d58ad2189be9d6f3ae70eff.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.81265974,"Experienced in using MySQL, NoSQL, have knowledge of Redis",Familiarity with REST APIs and how to build and consume them.,0.55279714,0,41176
cv_4b501caf807dc66862172bab76f34882.txt,3873a72f-4168-458e-8b52-8e45cb6ab0c5,0.8036957,Familiar with various Machine Learning and Deep Learning models,Good problem-solving and analytical skills.,0.5658178,0,18458
cv_dc8dcf414a82d40c06f777c4d676d929.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.80913824,"Ability to manage time, resources, and deliverables to ensure project milestones are met on schedule","An ability to prepare and interpret flowcharts, schedules and step-by-step action plans",0.756089,1,22239
cv_942fe2b9ca40db39466539c937d435bf.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.7757599,"Adept at applying programming languages for data grouping and analysis, extracting meaningful insights to support strategic initiatives",Proficiency in Microsoft Power BI and Excel.,0.5606762,0,22462
cv_fa2818c316887542eb7eb9ff60a5e4f8.txt,dc6a5c38-992e-4360-b383-756cb6c3b6fb,0.7905056,"Design Patterns, RESTful API, Microservices, Security Best Practices",", authentication (OAuth2, JWT), and security principles.",0.5524752,1,15238
